dataset,location,model_type,model_label,seed,split_seed,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,peak_depth_mae_cm,csi,pod,far,persistence_mae_cm,persistence_rmse_cm,persistence_csi,persistence_pod,persistence_far,mae_reduction_pct,rmse_reduction_pct,csi_gain
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,1,5,0.3238410139863484,1.5280397583715373,3.2861780755158527,2.2198712835327172,0.919443055618684,0.9292703468340862,0.01137104131369738,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,16.137064888708508,23.110419525779925,0.019340901228332208
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,3,15,0.9721892475162306,4.4161593699345465,9.162930278253477,6.626874772019875,0.7996682083249548,0.8240901437637612,0.03573485284757373,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,18.938658768680995,22.71478738719731,0.04565662000577497
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,6,30,1.9406554825282105,8.090400961784205,15.880351479080007,12.065138858862412,0.6988374443995148,0.7360491487345479,0.06746256576284905,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,22.79352265542391,23.94644191773616,0.08463750760398125
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,12,60,3.6042922756952884,13.417323736889342,24.630937714816024,18.794399862870193,0.6220781741256841,0.6822965447950547,0.12424865030272562,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,26.61108266162867,26.18327876589375,0.13580053181508123
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,1,5,0.3394550496099767,1.674721209518281,3.600760450591383,2.597525391059044,0.9133714563815549,0.9196233060255723,0.007388063401814786,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,12.093602820049929,15.729541390748658,0.01326930199120313
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,3,15,1.0102182583287342,4.684217353482294,9.744506811940475,7.277177374523419,0.7901655491154298,0.8104390622976299,0.030687011075826814,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,15.76779195438781,18.023625561813752,0.036153960796249995
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,6,30,2.010260586153495,8.419437226871574,16.73951239890103,13.128902987600902,0.6863195611247191,0.7219731896634334,0.06712434306468922,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,20.024373311558204,20.853346925757577,0.07211962432918562
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,12,60,3.758413729173171,13.574657438730837,25.815877573185574,20.892167234650024,0.6248558857438649,0.6783628220629055,0.1120831847360913,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,23.47293354824245,25.31769198888004,0.13857824343326197
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,1,5,0.3432922695535864,1.6191130264195184,3.456256639421438,2.5730147575720763,0.9149395247067404,0.9220427226092949,0.008349664860591887,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,11.099903710794239,18.527694937456218,0.014837370316388654
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,3,15,0.9380792935268055,4.086076291040008,8.305624366161691,6.259804581984496,0.8162600817726522,0.850692915425463,0.04724466557391317,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,21.782753811683634,28.49142242123391,0.06224849345347239
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,6,30,1.8249104136776362,7.397906226469295,14.132656697800439,11.615297064567223,0.7345646542740599,0.7880620534716085,0.08459692779578004,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,27.39829105270607,30.456216751234606,0.1203647174785264
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,12,60,3.338563935710448,12.22036425329627,21.558844922912776,18.66701354201023,0.6655786846830396,0.7448614682492379,0.13787190428792462,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,32.02171911559054,32.7684686488796,0.17930104237243671
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,1,5,0.3829553433258394,1.58987595838051,3.3809696417137887,2.046747276416192,0.9210918787002305,0.9362682796110559,0.017293752712194025,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.8286235504096036,19.99887779346472,0.020989724309878666
