dataset,location,model_type,model_label,seed,event_id,samples,mean_mae_cm,mean_rmse_cm,mean_csi,mean_wet_rmse_cm,mean_boundary_f1,peak_time_mae_min,persistence_mean_mae_cm,persistence_mean_csi,persistence_peak_time_mae_min,mae_reduction_pct,csi_gain
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r100y_p0.8_d3h_1,26,0.3803701075313794,1.2551582182366863,0.7361408020121794,5.3024789902135305,0.9264926850062669,1.1538461538461537,0.38454974855222807,0.639373970419521,53.84615384615385,1.0868921476569384,0.09676683159265831
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r200y_p0.5_d3h_1,26,0.537780915230909,1.6608251354593666,0.7948945663762745,5.630227539834645,0.9425854441477022,0.0,0.645143305306119,0.7107959287498848,55.0,16.64163437676328,0.0840986376263897
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r300y_p0.1_d3h_1,26,7.8029345984105465,16.91346579174113,0.7259499006492482,30.739299439503394,0.8448485338420886,0.0,9.849093978007787,0.6499613150569965,55.0,20.775102605032963,0.07598858559225175
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r300y_p0.5_d3h_1,26,0.5841397619241966,1.7883836871141625,0.8091773246994505,5.7269987935084234,0.9483687982984412,0.0,0.7289477938276714,0.7311205776946749,55.0,19.865350184146177,0.0780567470047756
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r300y_p0.6_d3h_1,26,0.5099688133849615,1.6178737889490582,0.8209584360490841,5.30218801206845,0.9528035310334387,0.0,0.6675955418484582,0.7351729115370766,55.0,23.611111606146313,0.0857855245120075
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r300y_p0.8_d3h_1,26,0.4737304306967132,1.5212798608130673,0.8280346870000436,4.976208053991677,0.9554132691404136,0.0,0.5981127835596759,0.739708296865552,55.0,20.795802444264694,0.08832639013449162
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r500y_p0.1_d3h_1,26,8.259863373353795,17.560828293832035,0.7347101869928921,31.412678363983378,0.8456079307791785,0.0,10.437738887635145,0.6577656554464262,55.0,20.865395635268538,0.07694453154646597
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r500y_p0.3_d3h_1,26,0.9156888036259292,2.408841208510011,0.8169674583091735,6.267902581812149,0.945981072768611,0.0,1.1791099887065046,0.7444395670556976,55.0,22.34067963155423,0.07252789125347592
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r500y_p0.4_d3h_1,26,0.7745755298454414,2.171666389839799,0.8161583856890589,6.14194346812614,0.9492599026940874,0.0,0.9457617622116108,0.753722275622938,55.0,18.100354571944205,0.06243611006612082
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,42,r500y_p0.9_d3h_1,26,0.5268657617863957,1.6744077505759785,0.8399126762642135,5.105271703309787,0.9597017763262649,0.0,0.674717223286946,0.7645072841140748,55.0,21.9131002437256,0.07540539215013875
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r100y_p0.5_d3h_1,26,0.6192358948154931,1.7585304951203677,0.6891342285207963,7.01735416840305,0.906810494321648,14.423076923076923,0.5002831929785978,0.6445510862967422,55.0,-23.77707336692083,0.04458314222405413
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r100y_p0.7_d3h_1,26,0.595212013196661,1.4436589346737596,0.7342450304825134,5.015112363148888,0.9277307320106294,7.5,0.4198263858915212,0.643062689850945,55.0,-41.77575140559592,0.09118234063156849
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r100y_p0.8_d3h_1,26,0.6257795122129487,1.4378596872532228,0.7266917417196449,4.641923721194001,0.9217663146189807,9.23076923076923,0.38454974855222807,0.639373970419521,53.84615384615385,-62.73044373814165,0.08731777130012386
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r200y_p0.5_d3h_1,26,0.7131148114552416,2.061969645288621,0.758063716390905,7.401956508279139,0.9300115954377322,10.384615384615385,0.645143305306119,0.7107959287498848,55.0,-10.535877159396438,0.04726778764102013
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r300y_p0.1_d3h_1,26,8.360830896809011,18.030387765728953,0.7154567910446525,32.78086823260131,0.8390088229189694,0.0,9.849093978007787,0.6499613150569965,55.0,15.11065976750698,0.06549547598765604
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r300y_p0.5_d3h_1,26,0.7696971837945566,2.2322468769042483,0.7789464087992701,7.6427527766452545,0.9357581070667311,9.23076923076923,0.7289477938276714,0.7311205776946749,55.0,-5.59016575836139,0.04782583110459526
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r300y_p0.6_d3h_1,26,0.7092897223423283,1.9496339502342703,0.7998546367648556,6.498144927224378,0.9461195810562555,6.346153846153846,0.6675955418484582,0.7351729115370766,55.0,-6.2454252433181505,0.06468172522777893
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r300y_p0.8_d3h_1,26,0.6923052981546641,1.611527261750114,0.8135876292137101,4.460187841754193,0.9481066601317099,0.0,0.5981127835596759,0.739708296865552,55.0,-15.74828647440041,0.07387933234815813
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r500y_p0.1_d3h_1,26,8.912153413906676,18.838648546116428,0.7192313517249214,33.70345688826646,0.8378428778717123,0.0,10.437738887635145,0.6577656554464262,55.0,14.616053248234856,0.061465696278495185
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r500y_p0.3_d3h_1,26,1.1333827959600993,3.0823633283110334,0.7807951335154044,9.248899055814448,0.931125732696747,5.1923076923076925,1.1791099887065046,0.7444395670556976,55.0,3.8781108789154217,0.036355566459706834
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r500y_p0.4_d3h_1,26,0.9428236997024119,2.7349265940653207,0.7818286315239296,8.724036142685103,0.935706043378288,10.384615384615385,0.9457617622116108,0.753722275622938,55.0,0.3106556668487453,0.02810635590099153
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,r500y_p0.9_d3h_1,26,0.7570823696457571,1.7501992996662945,0.8269528129696545,4.620968674055192,0.9503046632397689,0.0,0.674717223286946,0.7645072841140748,55.0,-12.207357914707115,0.062445528855579746
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,r100y_p0.5_d3h_1,26,0.7939604230661196,1.9554437289281381,0.6909675234210311,6.100040116826971,0.8862607469769965,4.230769230769231,0.5002831929785978,0.6445510862967422,55.0,-58.70219791694768,0.04641643712428889
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,r100y_p0.7_d3h_1,26,0.45159522197190677,1.4605376040715106,0.6926230073703292,5.920367827156867,0.9128289483162191,4.230769230769231,0.4198263858915212,0.643062689850945,55.0,-7.5671365945527524,0.04956031751938428
