dataset,location,model_type,model_label,seed,split_seed,rain_forcing,prediction_mode,lead_minutes,threshold_m,csi,pod,far,f1,false_positive_rate,persistence_csi,persistence_pod,persistence_far,persistence_f1,persistence_false_positive_rate
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,60,0.2,0.6421551089129749,0.7029685862064994,0.11872337352877464,0.782088251502685,0.009680978719746205,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),44,44,past_only,residual,60,0.3,0.5745307273380699,0.6104958580576935,0.09300194208654287,0.7297802670505922,0.004910613469506266,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,5,0.05,0.9309856577312438,0.9397569275644142,0.00992593958390953,0.9642595262204885,0.0011630558722919042,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,5,0.1,0.9168579986923533,0.9233443074802848,0.007603561495037935,0.9566258943727889,0.0005306106041725289,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,5,0.2,0.8959582441113491,0.8999327866648743,0.004905166775670372,0.9451244476444595,0.00018357708290452323,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,5,0.3,0.8814054414955766,0.8846540459038365,0.004148986327204149,0.936964911502462,9.64781104323535e-05,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,15,0.05,0.8337651734164243,0.8661064328801267,0.042866160408577055,0.909347811271893,0.005462835774870712,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,15,0.1,0.8060416189093502,0.8197383758580494,0.020308340040864344,0.8926058076071474,0.0015277308771643825,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,15,0.2,0.757322877571132,0.7655736662498145,0.014031064886850653,0.8619052164367871,0.0005782941672170212,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,15,0.3,0.7258782164970907,0.7316377093395221,0.010728521753880078,0.8411696834210716,0.0002798319680925193,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,30,0.05,0.7332902678805742,0.8228751359188111,0.12927273598926123,0.8461251776105845,0.020133952571530972,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,30,0.1,0.7131945635613315,0.7526059689732642,0.06840287845638822,0.8325902716837561,0.006163302580155591,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,30,0.2,0.6407742662949855,0.655012326705728,0.03281013615733737,0.7810632814737043,0.0015889478829673488,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,30,0.3,0.6025269171610635,0.6114344326264856,0.02360774818401937,0.7519710411210596,0.0007439799899680526,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,60,0.05,0.6609779958693728,0.8339265306122449,0.23882785629556333,0.7958901292047643,0.051178029698227684,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,60,0.1,0.6475663749141546,0.7546872605282428,0.17978401488020876,0.7860883601097961,0.023734536756279977,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,60,0.2,0.5876518089909074,0.6387816931424161,0.11987937465280533,0.7402779446513676,0.008894347679144033,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),52,44,past_only,residual,60,0.3,0.5411622446253568,0.5653016861524,0.07313666465984346,0.7022780976014743,0.003499186557224432,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,5,0.05,0.9284949297106413,0.9356538648517259,0.008173151249677917,0.9629218261413384,0.0009518093980675749,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,5,0.1,0.9134913871812039,0.9192404869458694,0.006799907349194269,0.9547901739206502,0.0004720367063093276,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,5,0.2,0.8908365894128352,0.8949321145315231,0.005110885289019069,0.9422671365688647,0.00019025261319196045,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,5,0.3,0.8757203708343774,0.8782878204054281,0.003326996197718631,0.9337429869088966,7.67439514802812e-05,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,15,0.05,0.8348717353837996,0.8720174474456281,0.04854579792256846,0.9100055543764423,0.006266050584250408,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,15,0.1,0.8106929988435193,0.8262012692656392,0.02262977262977263,0.895450525695195,0.0017198616658321592,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,15,0.2,0.760510776806393,0.7725683036944403,0.02010914858725166,0.8639660566985873,0.0008415642744714628,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,15,0.3,0.7265600793208156,0.7354011164774509,0.016277216092629106,0.841627335211672,0.00042914942142251974,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,30,0.05,0.7495672687679723,0.8109444847166848,0.09171254831316232,0.8568601872574011,0.013494813133424925,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,30,0.1,0.7130089272946416,0.7432468403624399,0.053978966769664447,0.8324637612025735,0.004729948781649272,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,30,0.2,0.6312126769172897,0.6447027182787436,0.03208594707621314,0.7739183073419619,0.0015282748009808433,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,30,0.3,0.5877849198165983,0.5974312663054385,0.026735442624141813,0.7403835525588592,0.0008258963387880645,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,60,0.05,0.7020269033674963,0.8016195918367347,0.15036235645908175,0.824930442613476,0.027747724732556284,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,60,0.1,0.6621706546842842,0.7177170784871345,0.10464708694035796,0.7967541152506487,0.012035858355099358,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,60,0.2,0.568782047747698,0.5941780230160467,0.0698932487016734,0.7251256458018487,0.004564344181697639,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),77,44,past_only,residual,60,0.3,0.5022049693873182,0.5168468362610893,0.053397535912196696,0.6686237625643656,0.0022870876905138286,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,5,0.05,0.9347844815208339,0.9494992707826932,0.016308234701586502,0.9662931354359926,0.0019432275100522115,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,5,0.1,0.9237082803319402,0.9340479289487789,0.011842083947577313,0.9603413259442354,0.0008395592027058843,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,5,0.2,0.904038789428815,0.9123269256620513,0.009948942377826404,0.9496012312858542,0.00037939263800268133,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,5,0.3,0.8872642685054416,0.8946222147763444,0.009184525466184246,0.9402649997799005,0.00021707574847279536,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,15,0.05,0.8110005805469694,0.8946575852250599,0.10337918712161952,0.8956381232103483,0.014527340383909864,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,15,0.1,0.8211897263453745,0.8476622199196995,0.03663688417210062,0.9018167788517848,0.0028982638363278567,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,15,0.2,0.7736308651404744,0.7943576591280018,0.032626932706951293,0.8723696461824954,0.0014221086135453595,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,15,0.3,0.737580630368989,0.7566643668067491,0.03306348188521962,0.8489742777719131,0.0009124955481277804,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,30,0.05,0.7077592640206696,0.8522109459949258,0.1932174795730901,0.8288747470815692,0.03363623240348048,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,30,0.1,0.710571823841365,0.7875083848848475,0.12087102257194138,0.8308003369839932,0.012076035440771137,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,30,0.2,0.6601249980804963,0.6881823712099382,0.05816883202243498,0.7952714390106281,0.003039377974984374,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,30,0.3,0.6156736446591519,0.6393961691974936,0.05683649639838174,0.762126245847176,0.0019390609693284992,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,60,0.05,0.6549665215341804,0.8438791836734694,0.25472791763993424,0.791516339468929,0.05641513651604662,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,60,0.1,0.6468640620565699,0.7568925293326295,0.18349239007632887,0.7855706818312367,0.02440523166461834,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,60,0.2,0.5893804936213318,0.6434240689329448,0.12473556373893285,0.7416480773316337,0.009373627370049847,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),2026,44,past_only,residual,60,0.3,0.5309237395631508,0.5594412784207743,0.08760120730129833,0.6935991987617227,0.004213541402624217,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,5,0.05,0.9332554151538086,0.9471657754010695,0.015492829639511263,0.9654755474506811,0.0018400048010562323,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,5,0.1,0.9203112463478511,0.9309088124952147,0.012218701762937687,0.9585021679148601,0.0008636778665319084,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,5,0.2,0.9009529386712095,0.9099879015996774,0.010900058445353595,0.9478961002590492,0.00041499546620234646,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,5,0.3,0.8852751817237798,0.8926537108393365,0.009250650799553737,0.9391469110778179,0.00021817209063679937,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,15,0.05,0.8144744677084507,0.8759898569413312,0.07937605166219473,0.8977524701541518,0.010636806739691366,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,15,0.1,0.8100219635126386,0.826356689547986,0.0238219094247246,0.8950410324752753,0.0018130159876104752,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,15,0.2,0.761943488687311,0.7744759320884291,0.020795926571084016,0.864889814661396,0.0008730666804677207,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,15,0.3,0.7277927217635964,0.7382236718308975,0.019044840806801133,0.8424537418131062,0.0005054672309022977,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,30,0.05,0.7119377845619391,0.8170683822641054,0.1530658568275387,0.8317332451939706,0.024336459391115624,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,30,0.1,0.6924321019309284,0.7476016567467711,0.09631002484008391,0.8182686928957673,0.008886318537052849,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,30,0.2,0.6396819942521554,0.6556366663464925,0.03664761367111236,0.7802512883529087,0.0017835596553768943,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,30,0.3,0.6000654521653758,0.6132851695765603,0.0346764003930928,0.7500511324124954,0.0011086760634818039,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,60,0.05,0.6697637584491489,0.7842873469387756,0.17899601441101473,0.8022257700349363,0.03344467507584225,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,60,0.1,0.6244930625562729,0.6909643580879723,0.13348353478836544,0.7688466967948536,0.015272052912819436,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,60,0.2,0.5466321243523317,0.5711965349214944,0.07293497363796134,0.7068676716917923,0.004593783966151313,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),42,44,past_only,residual,60,0.3,0.4933591548278005,0.5013953351741965,0.03146456335470692,0.6607374431433272,0.001277773425078003,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,5,0.05,0.9337210641483358,0.945940690325717,0.013646133257634129,0.9657246657335994,0.0016155554221928825,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,5,0.1,0.9216421308241007,0.929898170124799,0.009541362212943633,0.959223484998065,0.0006718770637249553,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,5,0.2,0.9023751636431644,0.9080521575480576,0.0068805316239818875,0.9486826582776249,0.00026034568121005114,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,5,0.3,0.8874442638663166,0.8919416987770146,0.005649717514124294,0.9403660609807255,0.00013265740184448605,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,15,0.05,0.8191312014105955,0.8845145265562931,0.0827724229533502,0.9005740770928701,0.011241350814732837,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,15,0.1,0.8186121068309183,0.8400077710141174,0.030175700934579438,0.9002602630391783,0.0023498177668580212,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,15,0.2,0.7750800981983107,0.7896521757561626,0.023255204236799328,0.8732902802358153,0.0009979512185243147,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,15,0.3,0.7435399321615788,0.7562253026406573,0.02206270024739425,0.8529084059919,0.0006016940341594091,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,30,0.05,0.7227792332289348,0.831219040715235,0.15289844477448844,0.8390851471714796,0.0247259721641479,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,30,0.1,0.7100775950417256,0.7746142952970112,0.10501064130795822,0.8304624270858304,0.01013679206632141,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,30,0.2,0.6644416631900988,0.688406493132264,0.04978455419290686,0.7983958559612332,0.0025791783719923897,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,30,0.3,0.6251030413466961,0.6425401922090663,0.04160707752685669,0.7693088074325226,0.001403799347586778,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,60,0.05,0.677352351384646,0.8007510204081633,0.18534193514095315,0.8076446798139878,0.035632763851189526,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,60,0.1,0.6469270263701543,0.7252439418967015,0.14304542482016197,0.7856171111551782,0.017369654292813914,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,60,0.2,0.5877053238896902,0.6289555230448456,0.10039214393989324,0.7403204046074264,0.0071750642670494625,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),44,44,past_only,residual,60,0.3,0.5389714801545883,0.561247870277892,0.06859064983181397,0.700430757950692,0.0032422492499274125,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,5,0.05,0.9288543221214556,0.9440447253281478,0.017028255565566884,0.9631150589950751,0.0020188441457120567,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,5,0.1,0.916134885830939,0.9277084449888983,0.013434512856421697,0.9562321448300898,0.000947518936022373,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,5,0.2,0.8939785347146395,0.9024868933996505,0.010435705441896115,0.9440218231927668,0.0003938562869587953,0.8660321715817695,0.8684769458260518,0.003239940755369045,0.9282071175093027,0.00011682178003015115
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,5,0.3,0.8761418369041687,0.8837745015915563,0.009761133793232906,0.9339825163217882,0.00022803917011283552,0.8437696072280085,0.8448651365387837,0.0015344255803593527,0.9152657728169877,3.3986607084124524e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,15,0.05,0.7934768058081941,0.8720780288540594,0.10200335080027091,0.8848475801175805,0.01395082960267072,0.8116672514269577,0.820869429755857,0.013623269792739109,0.8960445145626482,0.001596678907871627
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,15,0.1,0.792262634518458,0.8285973319518197,0.05244605062428721,0.884092118264042,0.004123243167712712,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,15,0.2,0.7489835311511767,0.7730982004705483,0.03998104914063117,0.8564786549570281,0.0017090055252969945,0.6759391846361186,0.6803662646516458,0.00953468279437176,0.8066392752585221,0.0003476515518872754
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,15,0.3,0.7063925278990781,0.7305400489242928,0.04470144356955381,0.8279367336058291,0.0012056001787385218,0.629461632308318,0.6310606535783729,0.004009305548680889,0.7726007410393749,8.959047199800026e-05
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,30,0.05,0.6961478474800802,0.8055228343602755,0.1632126384487465,0.8208575078102156,0.025893266033490632,0.6993339181373497,0.7103494623655914,0.021693237242483804,0.823068274778972,0.0025959221870457756
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,30,0.1,0.6729570181002098,0.7343349056101535,0.11048056336574923,0.804512023703289,0.0101724180927963,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,30,0.2,0.6181442035093097,0.6457432843466846,0.0646709641515559,0.7640162133494962,0.0031927778426483686,0.5045513654096229,0.5093330771939936,0.0182670945445569,0.6707000864304236,0.000677706878037947
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,30,0.3,0.5706288888410447,0.5909871340334917,0.0569313976658127,0.7266247207029376,0.001795426823452314,0.44571619068785423,0.4471871028162419,0.007325644706231748,0.6166026133743274,0.00016607698116933905
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,60,0.05,0.6532128823264381,0.7479836734693878,0.16245585041425656,0.7902344450730657,0.028377454893820854,0.595591200322595,0.60768,0.032321467569338284,0.7465461080534651,0.003969982436532013
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,60,0.1,0.6000955414012739,0.6417587657306336,0.09762229724876087,0.7500746372629022,0.009961468638599286,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,60,0.2,0.49904657214644654,0.5125159833657801,0.05002775761199129,0.6658186362173851,0.002759096598998341,0.3608003835266186,0.36412123166952737,0.0246544063194273,0.5302767222795407,0.0009408955111394257
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),52,44,past_only,residual,60,0.3,0.42922115664051147,0.4338611127430821,0.024310487200660612,0.6006364440468082,0.000848008332603616,0.29212463594186777,0.2931672639680395,0.012027916646042667,0.4521616999105191,0.00027998101198733517
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),77,44,past_only,residual,5,0.05,0.9322931125257263,0.9469324258629072,0.01631197794095367,0.9649603432132648,0.0019384264538198405,0.9234984825346504,0.9289936801166747,0.006364458865004836,0.9602279293901281,0.0007345616035527816
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),77,44,past_only,residual,5,0.1,0.9208832063837504,0.9330525993415512,0.013965305197747427,0.9588122831449005,0.0009911622324694641,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657
